,geneid,Bima1,Kolf2,Kolf3,Kucg2,Letw5,Podx1,Qolg1,Sojd3,Wibj2,Yoch6
39,ENSG00000077080,2.20928400771234,1.8433803403128302,2.1178244307271648,0.926182908825247,2.55198095038657,1.39754124649527,2.46743382259235,0.33976481641797995,2.120104378550405,0.058647020283426665
40,ENSG00000081051,3.1640513628222804,3.692594538392405,3.9728301440194747,2.1178776490412403,2.554616858054365,3.1803186527962852,10.01735286206804,0.5871871102848605,6.825623963441175,0.10529824369632275
41,ENSG00000081277,0.7753227714269885,2.35059930691959,1.43241659334575,0.291820091893385,2.59003884568564,0.18562993370300251,0.758440680527674,0.0313901944120466,0.9640871809121885,0.0
42,ENSG00000081842,3.2789467239402397,6.68608579459324,0.1354299689058644,0.5136206980294845,17.2620708776073,0.319826932168946,0.1274615621982115,0.24277329612701998,0.9179550833455941,0.24396967811946269
43,ENSG00000085276,0.4383068406988075,0.29994775069262347,0.29966337734126247,16.93908123734445,0.219177831157376,0.1673735203683545,0.24345985162866102,18.041080310511248,0.2456076734108775,13.997849913808734
44,ENSG00000086570,0.5675497693126086,0.958394367262341,0.956312447658234,0.4343277643403895,0.7393863063310645,0.987101969826826,0.8831861258956465,0.1724429437691371,0.7095470917510736,0.0318983948841602
45,ENSG00000087510,10.98730747598473,13.240761479309274,15.631361021811852,49.88366293485025,11.058546448633855,8.016649567812374,12.44117090418995,68.66519138643694,22.0540285189828,78.42204400640433
46,ENSG00000089116,0.6613208235320995,0.3200558434339965,0.42399434057630897,18.4981804731957,1.0918955950376659,0.2329811006189595,0.4660693203760625,16.1062836545165,0.603251034291762,55.58098736534337
47,ENSG00000089225,0.0187395505676531,0.0,0.0388487434130419,0.2803294451204025,0.0478061200738159,0.08331850788337394,0.04842570205294115,13.25963330786145,0.0,1.7038364894988882
48,ENSG00000092607,0.448284034510962,0.480815935988459,0.513335636357916,0.5274927046697675,0.4000841292331675,0.530822982610197,0.4446835024745795,17.0446216190401,0.6789767978827781,2.1423335733038837
